session_id,n_turns,disengage_duration,disengage_event,positive_duration,positive_event,concrete_dated_prediction,specific_open_thread_named,callback_prior_session,callback_within_session,validation,self_correction,reframe,source_group
Human_Astro::conversation_3540611_1747.csv::s5,10,10,1,10,0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3540611_1747.csv::s6,46,46,1,46,0,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.1935483870967742,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3540611_1747.csv::s7,21,21,1,21,0,0.0,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3540611_1747.csv::s8,55,55,1,55,0,0.0,0.02564102564102564,0.10256410256410256,0.38461538461538464,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3540611_1747.csv::s9,21,21,1,21,0,0.0,0.09090909090909091,0.2727272727272727,0.45454545454545453,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3547075_658.csv::s1,18,18,1,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3547075_658.csv::s2,50,50,1,50,0,0.0,0.0,0.037037037037037035,0.18518518518518517,0.0,0.0,0.1111111111111111,baseline_returned
Human_Astro::conversation_3547075_658.csv::s3,19,19,1,19,0,0.125,0.0,0.0,0.75,0.75,0.0,0.25,baseline_returned
Human_Astro::conversation_3547075_658.csv::s4,18,18,1,18,0,0.0,0.0,0.0,1.0,0.25,0.0,0.25,baseline_returned
Human_Astro::conversation_3547075_658.csv::s5,47,47,1,20,1,0.1,0.05,0.0,0.35,0.1,0.0,0.2,baseline_returned
Human_Astro::conversation_3547075_658.csv::s6,39,39,1,39,0,0.0,0.0,0.0,0.625,0.0625,0.0,0.0,baseline_returned
Human_Astro::conversation_3547075_658.csv::s7,21,21,1,2,1,0.07692307692307693,0.0,0.0,0.6923076923076923,0.07692307692307693,0.0,0.07692307692307693,baseline_returned
Human_Astro::conversation_3547075_658.csv::s8,14,14,1,14,0,0.0,0.0,0.0,0.4444444444444444,0.0,0.1111111111111111,0.0,baseline_returned
Human_Astro::conversation_3547075_658.csv::s9,49,49,1,49,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3552969_680.csv::s1,18,18,1,18,0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3552969_680.csv::s10,5,5,1,5,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3552969_680.csv::s11,10,10,1,1,1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3552969_680.csv::s2,33,33,1,10,1,0.0,0.0,0.047619047619047616,0.5714285714285714,0.09523809523809523,0.0,0.23809523809523808,baseline_returned
Human_Astro::conversation_3552969_680.csv::s3,15,15,1,15,0,0.0,0.0,0.0,0.6,0.0,0.0,0.1,baseline_returned
Human_Astro::conversation_3552969_680.csv::s4,14,14,1,14,0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.14285714285714285,baseline_returned
Human_Astro::conversation_3552969_680.csv::s5,9,3,1,9,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3552969_680.csv::s6,27,27,1,6,1,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.23529411764705882,0.0,0.0,0.11764705882352941,baseline_returned
Human_Astro::conversation_3552969_680.csv::s7,15,14,1,5,1,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,baseline_returned
Human_Astro::conversation_3552969_680.csv::s8,37,37,1,3,1,0.045454545454545456,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.2727272727272727,baseline_returned
Human_Astro::conversation_3552969_680.csv::s9,13,13,1,2,1,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3568670_1747.csv::s1,39,39,1,19,1,0.04,0.0,0.0,0.48,0.04,0.0,0.24,baseline_returned
Human_Astro::conversation_3568670_1747.csv::s10,20,20,1,17,1,0.18181818181818182,0.2727272727272727,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,baseline_returned
Human_Astro::conversation_3568670_1747.csv::s11,25,11,1,25,0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,baseline_returned
Human_Astro::conversation_3568670_1747.csv::s12,47,47,1,47,0,0.1935483870967742,0.03225806451612903,0.06451612903225806,0.1935483870967742,0.0,0.0,0.1935483870967742,baseline_returned
Human_Astro::conversation_3568670_1747.csv::s13,34,34,1,19,1,0.11764705882352941,0.058823529411764705,0.35294117647058826,0.058823529411764705,0.11764705882352941,0.0,0.29411764705882354,baseline_returned
Human_Astro::conversation_3568670_1747.csv::s14,33,33,1,9,1,0.2777777777777778,0.1111111111111111,0.5,0.3333333333333333,0.05555555555555555,0.0,0.2222222222222222,baseline_returned
Human_Astro::conversation_3568670_1747.csv::s15,23,23,1,16,1,0.06666666666666667,0.0,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.0,0.06666666666666667,baseline_returned
Human_Astro::conversation_3568670_1747.csv::s16,38,38,1,38,0,0.10526315789473684,0.05263157894736842,0.0,0.42105263157894735,0.10526315789473684,0.0,0.0,baseline_returned
Human_Astro::conversation_3568670_1747.csv::s17,36,36,0,13,1,0.058823529411764705,0.0,0.0,0.6470588235294118,0.23529411764705882,0.0,0.23529411764705882,baseline_returned
Human_Astro::conversation_3568670_1747.csv::s2,69,69,1,44,1,0.07894736842105263,0.0,0.0,0.2631578947368421,0.05263157894736842,0.0,0.07894736842105263,baseline_returned
Human_Astro::conversation_3568670_1747.csv::s3,108,108,1,40,1,0.01694915254237288,0.03389830508474576,0.0,0.3728813559322034,0.13559322033898305,0.01694915254237288,0.03389830508474576,baseline_returned
Human_Astro::conversation_3568670_1747.csv::s4,217,217,1,90,1,0.08148148148148149,0.044444444444444446,0.0,0.1111111111111111,0.07407407407407407,0.007407407407407408,0.044444444444444446,baseline_returned
Human_Astro::conversation_3568670_1747.csv::s5,153,153,1,34,1,0.1320754716981132,0.018867924528301886,0.03773584905660377,0.6886792452830188,0.11320754716981132,0.0,0.2169811320754717,baseline_returned
Human_Astro::conversation_3568670_1747.csv::s6,31,31,1,31,0,0.2631578947368421,0.0,0.3157894736842105,0.3157894736842105,0.10526315789473684,0.0,0.0,baseline_returned
Human_Astro::conversation_3568670_1747.csv::s7,40,40,1,40,0,0.0625,0.0,0.125,0.0625,0.0625,0.0,0.0625,baseline_returned
Human_Astro::conversation_3568670_1747.csv::s8,26,26,1,26,0,0.0,0.0,0.0,0.125,0.3125,0.0,0.0,baseline_returned
Human_Astro::conversation_3568670_1747.csv::s9,28,28,1,28,0,0.125,0.0,0.0625,0.125,0.25,0.0,0.0,baseline_returned
Human_Astro::conversation_3596060_2005.csv::s1,29,29,1,16,1,0.0,0.0,0.0,0.5714285714285714,0.07142857142857142,0.0,0.0,baseline_returned
Human_Astro::conversation_3596060_2005.csv::s10,9,9,1,9,0,0.5714285714285714,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,baseline_returned
Human_Astro::conversation_3596060_2005.csv::s11,16,16,1,16,0,0.0,0.0,0.2,0.9,0.3,0.0,0.4,baseline_returned
Human_Astro::conversation_3596060_2005.csv::s12,21,21,1,21,0,0.15384615384615385,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.23076923076923078,baseline_returned
Human_Astro::conversation_3596060_2005.csv::s13,52,47,1,52,0,0.07692307692307693,0.0,0.11538461538461539,0.11538461538461539,0.07692307692307693,0.0,0.11538461538461539,baseline_returned
Human_Astro::conversation_3596060_2005.csv::s2,47,31,1,10,1,0.13043478260869565,0.0,0.043478260869565216,0.4782608695652174,0.08695652173913043,0.0,0.30434782608695654,baseline_returned
Human_Astro::conversation_3596060_2005.csv::s3,15,15,1,1,1,0.1111111111111111,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.1111111111111111,baseline_returned
Human_Astro::conversation_3596060_2005.csv::s4,19,19,1,19,0,0.15384615384615385,0.0,0.6153846153846154,0.6153846153846154,0.07692307692307693,0.0,0.46153846153846156,baseline_returned
Human_Astro::conversation_3596060_2005.csv::s5,17,17,1,17,0,0.14285714285714285,0.0,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.0,0.2857142857142857,baseline_returned
Human_Astro::conversation_3596060_2005.csv::s6,20,20,1,1,1,0.0,0.0,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3596060_2005.csv::s7,38,38,1,38,0,0.1,0.0,0.05,0.75,0.05,0.0,0.0,baseline_returned
Human_Astro::conversation_3596060_2005.csv::s8,39,39,1,39,0,0.13043478260869565,0.0,0.30434782608695654,0.6086956521739131,0.13043478260869565,0.0,0.0,baseline_returned
Human_Astro::conversation_3596060_2005.csv::s9,48,48,1,48,0,0.13793103448275862,0.06896551724137931,0.034482758620689655,0.7931034482758621,0.1724137931034483,0.0,0.2413793103448276,baseline_returned
Human_Astro::conversation_3607008_1041.csv::s1,70,70,1,54,1,0.08333333333333333,0.027777777777777776,0.0,0.5555555555555556,0.08333333333333333,0.0,0.05555555555555555,baseline_returned
Human_Astro::conversation_3607008_1041.csv::s10,16,16,1,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3607008_1041.csv::s11,15,15,1,15,0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3607008_1041.csv::s2,42,18,1,40,1,0.05555555555555555,0.0,0.2777777777777778,0.4444444444444444,0.05555555555555555,0.0,0.0,baseline_returned
Human_Astro::conversation_3607008_1041.csv::s3,17,17,1,1,1,0.2222222222222222,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3607008_1041.csv::s4,17,17,0,17,0,0.42857142857142855,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.14285714285714285,baseline_returned
Human_Astro::conversation_3607008_1041.csv::s5,49,49,1,49,0,0.05555555555555555,0.0,0.05555555555555555,0.6666666666666666,0.05555555555555555,0.0,0.0,baseline_returned
Human_Astro::conversation_3607008_1041.csv::s6,43,43,1,20,1,0.0,0.0,0.0625,0.1875,0.1875,0.0,0.125,baseline_returned
Human_Astro::conversation_3607008_1041.csv::s7,56,10,1,1,1,0.041666666666666664,0.0,0.0,0.4583333333333333,0.041666666666666664,0.0,0.0,baseline_returned
Human_Astro::conversation_3607008_1041.csv::s8,47,47,1,5,1,0.13636363636363635,0.045454545454545456,0.0,0.22727272727272727,0.0,0.0,0.09090909090909091,baseline_returned
Human_Astro::conversation_3607008_1041.csv::s9,29,29,1,29,0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,baseline_returned
Human_Astro::conversation_3630862_1330.csv::s1,32,32,1,32,0,0.14285714285714285,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3630862_1330.csv::s10,25,25,1,12,1,0.0625,0.0,0.0,0.25,0.0,0.0,0.0625,baseline_returned
Human_Astro::conversation_3630862_1330.csv::s2,12,12,1,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3630862_1330.csv::s3,22,22,1,22,0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3630862_1330.csv::s4,14,14,1,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3630862_1330.csv::s5,24,12,1,24,0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3630862_1330.csv::s6,27,27,1,3,1,0.0,0.2,0.06666666666666667,0.6666666666666666,0.0,0.0,0.13333333333333333,baseline_returned
Human_Astro::conversation_3630862_1330.csv::s7,32,32,1,13,1,0.0,0.0,0.15384615384615385,0.8461538461538461,0.07692307692307693,0.0,0.15384615384615385,baseline_returned
Human_Astro::conversation_3630862_1330.csv::s8,14,14,1,14,0,0.0,0.4,0.6,0.2,0.0,0.0,0.1,baseline_returned
Human_Astro::conversation_3630862_1330.csv::s9,37,37,1,37,0,0.0,0.0,0.26666666666666666,0.7333333333333333,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3684647_765.csv::s1,12,12,1,4,1,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3684647_765.csv::s10,22,13,1,2,1,0.16666666666666666,0.0,0.3333333333333333,0.4166666666666667,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3684647_765.csv::s11,7,7,1,2,1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3684647_765.csv::s12,21,21,1,7,1,0.0,0.0,0.2222222222222222,0.6666666666666666,0.0,0.0,0.1111111111111111,baseline_returned
Human_Astro::conversation_3684647_765.csv::s2,18,17,1,4,1,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3684647_765.csv::s3,6,6,1,2,1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3684647_765.csv::s4,85,2,1,3,1,0.0,0.046511627906976744,0.0,0.046511627906976744,0.06976744186046512,0.0,0.046511627906976744,baseline_returned
Human_Astro::conversation_3684647_765.csv::s5,10,10,1,10,0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3684647_765.csv::s6,13,13,1,13,0,0.0,0.0,0.125,0.5,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3684647_765.csv::s7,8,8,1,8,0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,baseline_returned
Human_Astro::conversation_3684647_765.csv::s8,22,22,1,16,1,0.3,0.1,0.2,0.8,0.0,0.0,0.1,baseline_returned
Human_Astro::conversation_3684647_765.csv::s9,14,14,1,1,1,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3712530_4320.csv::s1,20,20,1,20,0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3712530_4320.csv::s10,21,21,1,4,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3712530_4320.csv::s11,26,26,1,26,0,0.1,0.0,0.0,0.55,0.15,0.0,0.25,baseline_returned
Human_Astro::conversation_3712530_4320.csv::s12,10,9,1,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3712530_4320.csv::s13,18,11,1,17,1,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,baseline_returned
Human_Astro::conversation_3712530_4320.csv::s2,16,2,1,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3712530_4320.csv::s3,19,1,1,19,0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3712530_4320.csv::s5,27,6,1,10,1,0.0,0.058823529411764705,0.0,0.5294117647058824,0.17647058823529413,0.0,0.058823529411764705,baseline_returned
Human_Astro::conversation_3712530_4320.csv::s6,17,6,1,13,1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3712530_4320.csv::s7,35,7,1,32,1,0.05,0.0,0.0,0.5,0.2,0.0,0.05,baseline_returned
Human_Astro::conversation_3712530_4320.csv::s8,27,15,1,27,0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3712530_4320.csv::s9,6,6,1,6,0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3753418_2788.csv::s1,160,92,1,19,1,0.0,0.008064516129032258,0.0,0.12903225806451613,0.056451612903225805,0.0,0.04838709677419355,baseline_returned
Human_Astro::conversation_3753418_2788.csv::s10,226,217,1,205,1,0.0273972602739726,0.0,0.0273972602739726,0.363013698630137,0.1095890410958904,0.0,0.15753424657534246,baseline_returned
Human_Astro::conversation_3753418_2788.csv::s2,94,40,1,5,1,0.016666666666666666,0.0,0.08333333333333333,0.5166666666666667,0.016666666666666666,0.0,0.016666666666666666,baseline_returned
Human_Astro::conversation_3753418_2788.csv::s3,193,193,1,61,1,0.05,0.025,0.0,0.6666666666666666,0.041666666666666664,0.0,0.19166666666666668,baseline_returned
Human_Astro::conversation_3753418_2788.csv::s4,221,221,1,47,1,0.0,0.04477611940298507,0.0,0.7089552238805971,0.13432835820895522,0.007462686567164179,0.23880597014925373,baseline_returned
Human_Astro::conversation_3753418_2788.csv::s5,167,167,1,101,1,0.03361344537815126,0.025210084033613446,0.0,0.4957983193277311,0.11764705882352941,0.0,0.25210084033613445,baseline_returned
Human_Astro::conversation_3753418_2788.csv::s6,176,31,1,57,1,0.01818181818181818,0.01818181818181818,0.0,0.5636363636363636,0.1,0.02727272727272727,0.06363636363636363,baseline_returned
Human_Astro::conversation_3753418_2788.csv::s7,30,30,0,30,0,0.0,0.0,0.0,0.0,0.1,0.0,0.55,baseline_returned
Human_Astro::conversation_3753418_2788.csv::s8,41,41,0,22,1,0.041666666666666664,0.0,0.20833333333333334,0.041666666666666664,0.08333333333333333,0.0,0.5833333333333334,baseline_returned
Human_Astro::conversation_3753418_2788.csv::s9,68,68,1,29,1,0.0,0.16666666666666666,0.0,0.2,0.16666666666666666,0.0,0.13333333333333333,baseline_returned
Human_Astro::conversation_3761643_2353.csv::s1,131,93,1,18,1,0.04225352112676056,0.014084507042253521,0.0,0.18309859154929578,0.11267605633802817,0.028169014084507043,0.07042253521126761,baseline_returned
Human_Astro::conversation_3761643_2353.csv::s10,159,72,1,17,1,0.020618556701030927,0.0,0.0,0.14432989690721648,0.08247422680412371,0.0,0.17525773195876287,baseline_returned
Human_Astro::conversation_3761643_2353.csv::s11,86,86,1,86,0,0.0,0.0,0.023255813953488372,0.11627906976744186,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3761643_2353.csv::s12,26,26,0,26,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3761643_2353.csv::s13,212,191,1,19,1,0.03508771929824561,0.03508771929824561,0.0,0.7017543859649122,0.07017543859649122,0.0,0.10526315789473684,baseline_returned
Human_Astro::conversation_3761643_2353.csv::s14,49,49,1,49,0,0.16,0.0,0.0,0.76,0.2,0.0,0.16,baseline_returned
Human_Astro::conversation_3761643_2353.csv::s16,24,24,1,24,0,0.2727272727272727,0.0,0.45454545454545453,0.9090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091,baseline_returned
Human_Astro::conversation_3761643_2353.csv::s17,168,168,1,167,1,0.0,0.0,0.0,0.3888888888888889,0.12222222222222222,0.0,0.06666666666666667,baseline_returned
Human_Astro::conversation_3761643_2353.csv::s18,101,101,1,101,0,0.02127659574468085,0.0,0.0425531914893617,0.6382978723404256,0.1702127659574468,0.0,0.23404255319148937,baseline_returned
Human_Astro::conversation_3761643_2353.csv::s19,101,101,1,101,0,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0851063829787234,0.10638297872340426,0.0,0.06382978723404255,baseline_returned
Human_Astro::conversation_3761643_2353.csv::s2,47,47,1,47,0,0.07692307692307693,0.0,0.07692307692307693,0.6153846153846154,0.07692307692307693,0.0,0.07692307692307693,baseline_returned
Human_Astro::conversation_3761643_2353.csv::s20,218,6,1,18,1,0.10576923076923077,0.009615384615384616,0.0,0.8269230769230769,0.16346153846153846,0.009615384615384616,0.27884615384615385,baseline_returned
Human_Astro::conversation_3761643_2353.csv::s21,65,65,1,65,0,0.15625,0.0,0.0,0.8125,0.0625,0.0,0.28125,baseline_returned
Human_Astro::conversation_3761643_2353.csv::s22,65,11,1,38,1,0.15625,0.0,0.03125,0.5625,0.125,0.0,0.21875,baseline_returned
Human_Astro::conversation_3761643_2353.csv::s3,11,11,1,11,0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.2857142857142857,baseline_returned
Human_Astro::conversation_3761643_2353.csv::s4,25,25,1,25,0,0.11764705882352941,0.0,0.0,0.47058823529411764,0.0,0.058823529411764705,0.11764705882352941,baseline_returned
Human_Astro::conversation_3761643_2353.csv::s5,152,152,1,5,1,0.020202020202020204,0.0,0.0,0.5252525252525253,0.030303030303030304,0.020202020202020204,0.10101010101010101,baseline_returned
Human_Astro::conversation_3761643_2353.csv::s6,93,93,1,17,1,0.0,0.0,0.0,0.21818181818181817,0.01818181818181818,0.0,0.0,baseline_returned
Human_Astro::conversation_3761643_2353.csv::s7,80,80,1,24,1,0.058823529411764705,0.0,0.0,0.3333333333333333,0.13725490196078433,0.0,0.13725490196078433,baseline_returned
Human_Astro::conversation_3761643_2353.csv::s8,146,54,1,39,1,0.011111111111111112,0.0,0.0,0.1,0.03333333333333333,0.0,0.022222222222222223,baseline_returned
Human_Astro::conversation_3761643_2353.csv::s9,146,54,1,39,1,0.0,0.011111111111111112,0.03333333333333333,0.07777777777777778,0.044444444444444446,0.0,0.03333333333333333,baseline_returned
Human_Astro::conversation_3775635_1691.csv::s1,21,21,1,21,0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_3775635_1691.csv::s10,64,64,1,64,0,0.0975609756097561,0.0,0.024390243902439025,0.5853658536585366,0.17073170731707318,0.0,0.0,baseline_returned
Human_Astro::conversation_3775635_1691.csv::s11,42,42,1,5,1,0.05,0.0,0.05,0.75,0.05,0.05,0.0,baseline_returned
Human_Astro::conversation_3775635_1691.csv::s12,39,36,1,39,0,0.0,0.0,0.0,0.7857142857142857,0.42857142857142855,0.0,0.0,baseline_returned
Human_Astro::conversation_3775635_1691.csv::s13,28,17,1,28,0,0.05,0.0,0.0,0.55,0.15,0.0,0.1,baseline_returned
Human_Astro::conversation_3775635_1691.csv::s14,35,9,1,35,0,0.16666666666666666,0.0,0.08333333333333333,0.75,0.5833333333333334,0.0,0.25,baseline_returned
Human_Astro::conversation_3775635_1691.csv::s2,178,47,1,83,1,0.11023622047244094,0.007874015748031496,0.015748031496062992,0.023622047244094488,0.06299212598425197,0.0,0.0,baseline_returned
Human_Astro::conversation_3775635_1691.csv::s3,115,115,1,33,1,0.18823529411764706,0.0,0.0,0.4117647058823529,0.15294117647058825,0.0,0.11764705882352941,baseline_returned
Human_Astro::conversation_3775635_1691.csv::s4,102,95,1,102,0,0.04477611940298507,0.014925373134328358,0.0,0.7014925373134329,0.07462686567164178,0.014925373134328358,0.11940298507462686,baseline_returned
Human_Astro::conversation_3775635_1691.csv::s5,92,92,1,92,0,0.03389830508474576,0.0,0.1016949152542373,0.11864406779661017,0.05084745762711865,0.0,0.0847457627118644,baseline_returned
Human_Astro::conversation_3775635_1691.csv::s6,31,31,1,31,0,0.05555555555555555,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.2222222222222222,baseline_returned
Human_Astro::conversation_3775635_1691.csv::s7,61,25,1,17,1,0.0,0.0,0.0,0.06060606060606061,0.06060606060606061,0.0,0.12121212121212122,baseline_returned
Human_Astro::conversation_3775635_1691.csv::s8,107,43,1,107,0,0.031746031746031744,0.0,0.0,0.4444444444444444,0.2698412698412698,0.0,0.07936507936507936,baseline_returned
Human_Astro::conversation_3775635_1691.csv::s9,90,90,1,90,0,0.1875,0.020833333333333332,0.0,0.75,0.10416666666666667,0.0,0.020833333333333332,baseline_returned
Human_Astro::conversation_418962_1436.csv::s1,33,33,1,30,1,0.1,0.0,0.0,0.85,0.05,0.0,0.05,baseline_returned
Human_Astro::conversation_418962_1436.csv::s10,29,3,1,29,0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.2727272727272727,0.0,0.45454545454545453,baseline_returned
Human_Astro::conversation_418962_1436.csv::s11,22,22,1,22,0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.36363636363636365,baseline_returned
Human_Astro::conversation_418962_1436.csv::s12,46,28,1,46,0,0.13793103448275862,0.0,0.20689655172413793,0.034482758620689655,0.1724137931034483,0.0,0.1724137931034483,baseline_returned
Human_Astro::conversation_418962_1436.csv::s13,26,23,1,26,0,0.0,0.0,0.0,0.13333333333333333,0.2,0.0,0.4,baseline_returned
Human_Astro::conversation_418962_1436.csv::s14,57,57,1,57,0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.038461538461538464,0.19230769230769232,baseline_returned
Human_Astro::conversation_418962_1436.csv::s15,36,25,1,28,1,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.11764705882352941,baseline_returned
Human_Astro::conversation_418962_1436.csv::s16,39,4,1,39,0,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.0,0.0,baseline_returned
Human_Astro::conversation_418962_1436.csv::s17,47,47,1,9,1,0.043478260869565216,0.0,0.08695652173913043,0.782608695652174,0.17391304347826086,0.0,0.30434782608695654,baseline_returned
Human_Astro::conversation_418962_1436.csv::s2,20,20,1,13,1,0.0,0.0,0.35714285714285715,0.7142857142857143,0.07142857142857142,0.0,0.2857142857142857,baseline_returned
Human_Astro::conversation_418962_1436.csv::s3,46,7,1,46,0,0.14285714285714285,0.0,0.0,0.75,0.21428571428571427,0.0,0.32142857142857145,baseline_returned
Human_Astro::conversation_418962_1436.csv::s4,38,4,1,38,0,0.047619047619047616,0.0,0.14285714285714285,0.9047619047619048,0.047619047619047616,0.0,0.19047619047619047,baseline_returned
Human_Astro::conversation_418962_1436.csv::s5,80,7,1,37,1,0.08695652173913043,0.0,0.3695652173913043,0.08695652173913043,0.17391304347826086,0.043478260869565216,0.10869565217391304,baseline_returned
Human_Astro::conversation_418962_1436.csv::s6,23,5,1,23,0,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.2222222222222222,baseline_returned
Human_Astro::conversation_418962_1436.csv::s7,4,4,1,4,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,baseline_returned
Human_Astro::conversation_418962_1436.csv::s8,62,57,1,41,1,0.02702702702702703,0.0,0.1891891891891892,0.7297297297297297,0.16216216216216217,0.0,0.02702702702702703,baseline_returned
Human_Astro::conversation_418962_1436.csv::s9,82,24,1,6,1,0.09523809523809523,0.0,0.09523809523809523,0.9285714285714286,0.07142857142857142,0.0,0.07142857142857142,baseline_returned
Human_Single::conversation_1045860_285.csv::s1,30,30,1,30,0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,baseline_returned
Human_Single::conversation_1045860_285.csv::s2,8,2,1,8,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,baseline_returned
Human_Single::conversation_1045860_285.csv::s3,15,4,1,15,0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,baseline_returned
Human_Single::conversation_1185325_1883.csv::s1,15,15,1,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_returned
Human_Single::conversation_1185325_1883.csv::s2,10,10,1,10,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,baseline_returned
Human_Single::conversation_1185325_1883.csv::s3,28,28,1,28,0,0.11764705882352941,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,baseline_returned
Human_Single::conversation_135782_168.csv::s1,36,36,1,36,0,0.0625,0.0,0.125,0.375,0.0625,0.0,0.1875,baseline_returned
